NESO BMU ID,SETT UNIT ID,CRM UNIT CAT,BMRS FUEL TYPE,REG FUEL TYPE,REG TYPE,DGB FLG,GC OC2,latitude,longitude,UK_REPD_ID
IVD-RWES1,I_IVD-RWES1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-SEFE1,I_IVD-SEFE1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-STAT1,I_IVD-STAT1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-STGS1,I_IVD-STGS1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-STGS2,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-TGPL1,I_IVD-TGPL1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-TRAS1,I_IVD-TRAS1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-TRLS1,I_IVD-TRLS1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-VKL1,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-VOLT1,I_IVD-VOLT1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-VSAL1,I_IVD-VSAL1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVD-VTFS1,I_IVD-VTFS1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
IVG-AARH1,I_IVG-AARH1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-ALIP1,I_IVG-ALIP1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-AROS1,I_IVG-AROS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-ATLS1,I_IVG-ATLS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-BDEN1,I_IVG-BDEN1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-CACM1,I_IVG-CACM1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-CONV1,I_IVG-CONV1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-COPN1,I_IVG-COPN1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-CURR1,I_IVG-CURR1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-DARE1,I_IVG-DARE1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-DSKC1,I_IVG-DSKC1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-DVAL1,I_IVG-DVAL1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-EDFT1,I_IVG-EDFT1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-EDMK1,I_IVG-EDMK1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-EENG1,I_IVG-EENG1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-ELTR1,I_IVG-ELTR1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-ENSC1,I_IVG-ENSC1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-EWII1,I_IVG-EWII1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-EZCO1,I_IVG-EZCO1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-GRMC1,I_IVG-GRMC1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-GRMT1,I_IVG-GRMT1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-HART1,I_IVG-HART1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-HELI1,I_IVG-HELI1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-HELI2,,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-IDCT1,I_IVG-IDCT1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-INCM1,I_IVG-INCM1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-LYSE1,I_IVG-LYSE1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-MFTE1,I_IVG-MFTE1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-NEAS1,I_IVG-NEAS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-NEHO1,I_IVG-NEHO1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-NITR1,I_IVG-NITR1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-NORL1,I_IVG-NORL1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-NTPL1,I_IVG-NTPL1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-OPMX1,I_IVG-OPMX1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-OUTL1,I_IVG-OUTL1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-PWMR1,I_IVG-PWMR1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-QTPT1,I_IVG-QTPT1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-QUEN1,I_IVG-QUEN1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-RESP1,I_IVG-RESP1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-RWES1,I_IVG-RWES1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-SEFE1,I_IVG-SEFE1,Primary BMU,,OTHER,BMU,Generation,,,,
IVG-STAT1,I_IVG-STAT1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-STGS1,I_IVG-STGS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-STGS2,,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-TGPL1,I_IVG-TGPL1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-TRAS1,I_IVG-TRAS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-TRLS1,I_IVG-TRLS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-VKL1,,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-VOLT1,I_IVG-VOLT1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-VSAL1,I_IVG-VSAL1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
IVG-VTFS1,I_IVG-VTFS1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
JAMBB-1,E_JAMBB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
JAMBB-2,E_JAMBB-2,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
JGPR-1,T_JGPR-1,Primary BMU,BIOMASS,BIOMASS,BMU,Generation,YES,53.21376745406104,-0.7981156125823409,6227.0
KEAD-1,T_KEAD-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.5944,-0.750442,
KEAD-2,T_KEAD-2,Primary BMU,CCGT,CCGT,BMU,Generation,YES,53.5952,-0.7522,
KEADGT-3,T_KEADGT-3,Primary BMU,OCGT,OCGT,BMU,Generation,YES,53.5944,-0.750442,
KEMB-1,T_KEMB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
KENFW-1,,Primary BMU,WIND,WIND,BMU,Generation,,,,
KENNW-1,T_KENNW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.49791780961516,-3.9463100918999765,4385.0
KEOOH-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,,,
KHLLW-1,E_KHLLW-1,Primary BMU,WIND,WIND,BMU,Generation,,,,
KILBW-1,T_KILBW-1,Primary BMU,WIND,WIND,BMU,Generation,,58.04040163757691,-4.058804857595992,3202.0
KILLPG-1,T_KILLPG-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.65419,-0.25518,
KILLPG-2,T_KILLPG-2,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.65419,-0.25518,
KILLSC-1,T_KILLSC-1,Primary BMU,OTHER,OTHER,BMU,Generation,YES,,,
KILLSC-2,T_KILLSC-2,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
KINCW-1,E_KINCW-1,Primary BMU,WIND,WIND,BMU,Generation,,57.0046,-1.8596,6136.0
KIOR-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,,,
KIOR-2,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
KLGLW-1,T_KLGLW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.05,-4.76527778,4386.0
KLYN-A-1,E_KLYN-A-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,52.7273,0.380117,
KPMRW-1,T_KPMRW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,55.632651616712636,-4.036104942819622,4643.0
KTHLW-1,T_KTHLW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,55.81727154871255,-2.8254559263536616,4516.0
KTHRS-1,T_KTHRS-1,Primary BMU,CCGT,CCGT,BMU,Generation,YES,,,
KTHRS-2,T_KTHRS-2,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
KYPEW-1,T_KYPEW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.632651616712636,-4.036104942819622,4643.0
LAGA-1,T_LAGA-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,50.3884,-4.01173,
LARKB-1,T_LARKB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
LARKS-1,T_LARKS-1,Primary BMU,OTHER,SOLAR,BMU,Generation,YES,51.57851,-2.477369,8051.0
LARYO-1,T_LARYW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,51.6439,1.55361,2507.0
LARYO-2,T_LARYW-2,Primary BMU,WIND,WIND,BMU,Generation,YES,51.6439,1.55361,2507.0
LARYO-3,T_LARYW-3,Primary BMU,WIND,WIND,BMU,Generation,YES,51.6439,1.55361,2507.0
LARYO-4,T_LARYW-4,Primary BMU,WIND,WIND,BMU,Generation,YES,51.6439,1.55361,2507.0
LBAR-1,T_LBAR-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,52.2044,-0.268889,
LBAR-1G,T_LBAR-1G,Primary BMU,OCGT,OCGT,BMU,Generation,YES,52.2044,-0.268889,
LCHWT-1,E_LCHWT-1,Primary BMU,CCGT,CCGT,BMU,Generation,YES,,,
LCKLB-1,2__LRWED001,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
LCLTW-1,T_LCLTW-1,Primary BMU,WIND,WIND,BMU,Generation,,57.65459417039496,-4.816701149722273,4123.0
LCSMH-1,2__PMARB001,Primary BMU,NPSHYD,NPSHYD,EELPS,Generation,YES,56.829,-5.073,6601.0
LEGCB-1,,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
LFSE01,2__LFSEN200,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
LIMKW-1,T_LIMKW-1,Primary BMU,WIND,WIND,BMU,Generation,,,,
LIONB-1,,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
LIONB-2,,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
LIONB-3,,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
LIOND-1,,Primary BMU,OTHER,BATTERY,BMU,Demand,,,,
LITRB-1,E_LITRB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
LIVI-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,,,
LKSDB-1,T_LKSDB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
LLWSD-1,T_LLWSD-1,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
LNCSO-1,T_LNCSW-1,Primary BMU,WIND,WIND,BMU,Generation,,53.1833,0.483333,2513.0
LNCSO-2,T_LNCSW-2,Primary BMU,WIND,WIND,BMU,Generation,YES,53.1833,0.483333,2513.0
LNMTH-1,E_LYNE1,Primary BMU,BIOMASS,BIOMASS,BMU,Generation,YES,55.2042,-1.52083,115.0
LNMTH-2,E_LYNE2,Primary BMU,BIOMASS,BIOMASS,BMU,Generation,YES,55.2042,-1.52083,115.0
LNMTH-3,E_LYNE3,Primary BMU,BIOMASS,BIOMASS,BMU,Generation,YES,55.2042,-1.52083,115.0
LOCH-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,,,
LOCH-2,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
LON-ATL01,2__CIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-AXPO1,2__CAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-BGS01,2__CBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-BIZ01,2__CBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-EDF01,2__CEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-EDR01,2__CEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-ENR01,2__CENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-EON01,2__CEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-GDF01,2__CRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-HPW01,2__CHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-HVN01,2__CHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-LON01,2__CLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-MNW01,2__CMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-NPE01,2__CNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-OCT01,2__CMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-OGA01,2__COGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-PGE01,2__CEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-PGU01,2__CPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-SEE01,2__CSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-SEL01,2__CSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-SPC01,2__CSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-SSE01,2__CHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-STH01,2__CSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-SWA01,2__CSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-SWT01,2__CSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LON-TFE01,2__CTGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LRDSC-1,T_LRDSC-1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
LRDSC-2,T_LRDSC-2,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
LSTWY-1,E_LSTWY-1,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
LTCHW-1,,Primary BMU,WIND,WIND,BMU,Generation,,,,
LUBR-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
LUIC-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
LUIC-2,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
LUICD-1,T_LUICD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
LYNNW-1,,Primary BMU,WIND,WIND,BMU,Generation,,,,
MANXENR-1,E_MANXENR-1,Primary BMU,OTHER,OTHER,BMU,Demand,,54.0,-3.83333,
MARK-1,E_MARK-1,Primary BMU,BIOMASS,BIOMASS,BMU,Generation,,,,
MARMD-1,T_MARMD-1,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
MDHLW-1,2__PSTAT002,Primary BMU,WIND,WIND,EELPS,Generation,,56.96877477323675,-2.4861638184983144,4627.0
MDLWH-1,E_MDLWH-1,Primary BMU,CCGT,CCGT,BMU,Generation,YES,53.18726,-2.42461,
MEADD-1,T_MEADD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MEDP-1,T_MEDP-1,Primary BMU,CCGT,GAS,BMU,Generation,,51.44,0.69,
MID-ATL01,2__EIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
MID-AXPO1,2__EAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-BGS01,2__EBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-BIZ01,2__EBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-EDF01,2__EEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-EDR01,2__EEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-ENR01,2__EENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-EON01,2__EEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-GDF01,2__ERWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-HPW01,2__EHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-HVN01,2__EHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-LON01,2__ELOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-MNW01,2__EMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-NPE01,2__ENATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-OCT01,2__EMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-OGA01,2__EOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-PGE01,2__EEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-PGU01,2__EPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-SEE01,2__ESEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-SEL01,2__ESMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-SPC01,2__ESPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-SSE01,2__EHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-STH01,2__ESOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-SWA01,2__ESWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-SWT01,2__ESWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MID-TFE01,2__ETGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MIDMW-1,T_MIDMW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.51288593375602,-3.804016992486902,4440.0
MILWW-1,T_MILWW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,57.15020001193859,-4.891170685923514,3598.0
MINSW-1,E_MINSW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,55.122070569679465,-3.3528565978291587,4517.0
MKFRB-1,,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
MKHLW-1,T_MKHLW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.128373053794604,-4.746310375516401,3260.0
MNW-ATL01,2__DIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
MNW-AXPO1,2__DAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-BGS01,2__DBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-BIZ01,2__DBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-EDF01,2__DEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-EDR01,2__DEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-ENR01,2__DENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-EON01,2__DEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-GDF01,2__DRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-HPW01,2__DHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-HVN01,2__DHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-LON01,2__DLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-MNW01,2__DMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-NPE01,2__DNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-OCT01,2__DMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-OGA01,2__DOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-PGE01,2__DEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-PGU01,2__DPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-SEE01,2__DSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-SEL01,2__DSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-SPC01,2__DSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-SSE01,2__DHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-STH01,2__DSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-SWA01,2__DSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-SWT01,2__DSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MNW-TFE01,2__DTGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MORFL-1,E_MORFL-1,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
MOSED-1,T_MOSED-1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MOSS-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
MOSS-2,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
MOSWD-1,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
MOWEO-1,T_MOWEO-1,Primary BMU,WIND,WIND,BMU,Generation,,58.16708,-2.69852,2534.0
MOWEO-2,T_MOWEO-2,Primary BMU,WIND,WIND,BMU,Generation,YES,58.16708,-2.69852,2534.0
MOWEO-3,T_MOWEO-3,Primary BMU,WIND,WIND,BMU,Generation,YES,58.16708,-2.69852,2534.0
MOWWO-1,T_MOWWO-1,Primary BMU,WIND,WIND,BMU,Generation,YES,58.094,-2.988,6158.0
MOWWO-2,T_MOWWO-2,Primary BMU,WIND,WIND,BMU,Generation,YES,58.094,-2.988,6158.0
MOWWO-3,T_MOWWO-3,Primary BMU,WIND,WIND,BMU,Generation,YES,58.094,-2.988,6158.0
MOWWO-4,T_MOWWO-4,Primary BMU,WIND,WIND,BMU,Generation,YES,58.094,-2.988,6158.0
MOYEW-1,E_MOYEW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,57.406964,-4.0154701,3647.0
MRWD-1,T_MRWD-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,50.897777777,-1.438888888,
MYGPW-1,T_MYGPW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,55.24876801079651,-3.5148021405721197,4437.0
NANT-1,T_NANT-1,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,56.338055555,-5.211666666,
NEE-ATL01,2__FIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
NEE-AXPO1,2__FAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-BGS01,2__FBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-BIZ01,2__FBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-DON01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-EDF01,2__FEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-EDR01,2__FEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-ENR01,2__FENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-EON01,2__FEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-GDF01,2__FRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-HPW01,2__FHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-HVN01,2__FHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-LON01,2__FLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-MNW01,2__FMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-NPE01,2__FNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-OCT01,2__FMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-OGA01,2__FOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-PGE01,2__FEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-PGU01,2__FPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-SEE01,2__FSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-SEL01,2__FSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-SPC01,2__FSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-SSE01,2__FHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-STH01,2__FSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-SWA01,2__FSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-SWT01,2__FSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEE-TFE01,2__FTGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NEWTB-1,E_NEWTB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
NFSE01,,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
NHOYW-1,,Primary BMU,WIND,WIND,BMU,Generation,,,,
NLSSC-1,,Primary BMU,OTHER,LOAD RESPONSE,BMU,Generation,,,,
NLSTB-1,T_NLSTB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
NNGAO-1,T_NNGAO-1,Primary BMU,WIND,WIND,BMU,Generation,YES,56.26777778,-2.32083333,2522.0
NNGAO-2,T_NNGAO-2,Primary BMU,WIND,WIND,BMU,Generation,YES,56.26777778,-2.32083333,2522.0
NNPW01,,Primary BMU,WIND,WIND,BMU,Generation,YES,,,
NOKYW-1,,Primary BMU,WIND,WIND,BMU,Generation,YES,55.351733647178385,-4.359660294729493,6607.0
NOKYW-2,,Primary BMU,WIND,WIND,BMU,Generation,YES,55.351733647178385,-4.359660294729493,6607.0
NORHW-1,,Primary BMU,WIND,WIND,BMU,Generation,YES,,,
NSC-ATL01,2__PIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-AXPO1,2__PAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-BGS01,2__PBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
